"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process",408,-0.20314473608655,-1.6332002713072,0.000722494756316123,0.0032994583421957,0.00182773662719295,475,"tags=54%, list=43%, signal=49%","E2f3/Rtraf/E2f8/Ilf3/Prdx2/Rpl13a/Prim1/Rpl26/Dhfr/Xpo1/Cct7/Rbbp4/Eif4e/Suz12/Dhx9/Smarcd1/Zfp367/Mbd3/Mrpl18/Rpa3/Rps27a/Rpl37/Rpl21/Naca/Atad5/Nfix/Rpl28/Ywhah/Ddx21/Cenpv/Mcm2/Rpl5/Fubp1/Rps23/Foxm1/Rpl38/Trim28/Tcerg1/Cbx5/Cdk5rap2/Rpl27a/Eef2/Rpl18/Chd7/Tipin/Ccnd1/Rpl31/Rpl22/Kmt5a/Etv1/Rplp1/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Hdac2/Rpl35a/Brca1/Nek2/Rps29/Pak3/Rpl17/Parp1/Caprin1/Psip1/Rps27l/Brd8/Rpl13/Rpl23/Lyar/Rps13/Khdrbs1/Rps9/Smarca5/Mcm5/Cdkn2d/Rps16/Rps12/Tcp1/Rps17/Rpl3/Topbp1/Hsp90ab1/Maz/Pa2g4/Rpl19/Rpl37a/Bcl11a/H3f3a/Rpl12/Rps7/Eomes/Psrc1/Rbmx/Ctcf/Chd3/Rpl41/Ssrp1/Rpl15/Pbrm1/Rpl23a/Arx/Hat1/Eif4g2/Rps18/Rps28/Hint1/Cct2/Tk1/Rpl24/Mcm3/Egfr/Rpl35/Cenpk/Nono/Dtl/Rplp2/Rps5/Smarcc1/Rpl8/Ube2i/Rps4x/Rps20/Mcm6/Eef1b2/Rfc3/Hnrnpu/Rpl14/Rps8/Prmt1/Ilf2/Rps19/Rpl4/Gmnn/Pcna/Rpl6/Mxd3/Rplp0/Cbx3/Rps2/Ncapg2/Myef2/Eif5a/Rps3a1/Sfpq/Sumo2/Rpl39/Rad21/Rps3/Rps24/Dlx6os1/Rfc4/Plk1/Rack1/Uhrf1/Hmgn5/Eef1a1/Supt16/Ncl/Hsp90aa1/Tyms/Hes6/Dnmt1/Syncrip/Hmgn1/Rpl32/Rps26/Mcm7/Rps11/Rrm1/Sp9/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Eif4a1/Npm1/Nucks1/Rpsa/Cdk6/Elavl4/Aurkb/Hmgb1/Cdk4/Dbf4/Nsd2/Fbxo5/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Esco2/Tmpo/Rbm3/Cdk1/Nasp/Ccna2/Ezh2/Rrm2/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hmgb3/Cks2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:0003014","GO:0003014","renal system process",12,0.631348729786323,2.20305128793036,0.000725037075782901,0.0033020710299243,0.00182918392688936,315,"tags=83%, list=29%, signal=60%","Gja1/Emp2/Psap/Ednrb/Aqp4/Slc9a3r1/Cyba/Bcl2/Slc15a2/Gsn"
"GO:0032412","GO:0032412","regulation of ion transmembrane transporter activity",17,0.573440015926153,2.17827546316429,0.000730040486910541,0.00330867410326648,0.00183284170272644,170,"tags=59%, list=15%, signal=50%","Fxyd1/Atp1a2/Prnp/Hspa2/S100a1/Atp1b2/Atp1b1/Nrxn1/Gem/Slc9a3r1"
"GO:1990778","GO:1990778","protein localization to cell periphery",26,0.470978573192436,2.09133915425665,0.00073043521372828,0.00330867410326648,0.00183284170272644,354,"tags=73%, list=32%, signal=51%","Prnp/Cd81/Emp2/Acsl3/Sptbn1/Atp1b1/Sorbs1/Nrxn1/Lrp1/Slc9a3r1/Tmem59/Scp2/Ttc8/Ppp2r5a/Sqstm1/Dag1/Camk2d/Camk2g/Tpbg"
"GO:0009059","GO:0009059","macromolecule biosynthetic process",410,-0.200182348713249,-1.6098936944541,0.000765480418757321,0.00345807326640774,0.00191560144515238,475,"tags=54%, list=43%, signal=49%","E2f3/Rtraf/E2f8/Ilf3/Prdx2/Rpl13a/Prim1/Rpl26/Dhfr/Xpo1/Cct7/Rbbp4/Eif4e/Suz12/Dhx9/Smarcd1/Zfp367/Mbd3/Mrpl18/Rpa3/Rps27a/Rpl37/Rpl21/Naca/Atad5/Nfix/Rpl28/Ywhah/Ddx21/Cenpv/Mcm2/Rpl5/Fubp1/Rps23/Foxm1/Rpl38/Trim28/Tcerg1/Cbx5/Cdk5rap2/Rpl27a/Eef2/Rpl18/Chd7/Tipin/Ccnd1/Rpl31/Rpl22/Kmt5a/Etv1/Rplp1/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Hdac2/Rpl35a/Brca1/Nek2/Rps29/Pak3/Rpl17/Parp1/Caprin1/Psip1/Rps27l/Brd8/Rpl13/Rpl23/Lyar/Rps13/Khdrbs1/Rps9/Smarca5/Mcm5/Cdkn2d/Rps16/Rps12/Tcp1/Rps17/Rpl3/Topbp1/Hsp90ab1/Maz/Pa2g4/Rpl19/Rpl37a/Bcl11a/H3f3a/Rpl12/Rps7/Eomes/Psrc1/Rbmx/Ctcf/Chd3/Rpl41/Ssrp1/Rpl15/Pbrm1/Rpl23a/Arx/Hat1/Eif4g2/Rps18/Rps28/Hint1/Cct2/Tk1/Rpl24/Mcm3/Egfr/Rpl35/Cenpk/Nono/Dtl/Rplp2/Rps5/Smarcc1/Rpl8/Ube2i/Rps4x/Rps20/Mcm6/Eef1b2/Rfc3/Hnrnpu/Rpl14/Rps8/Prmt1/Ilf2/Rps19/Rpl4/Gmnn/Pcna/Rpl6/Mxd3/Rplp0/Cbx3/Rps2/Ncapg2/Myef2/Eif5a/Rps3a1/Sfpq/Sumo2/Rpl39/Rad21/Rps3/Rps24/Dlx6os1/Rfc4/Plk1/Rack1/Uhrf1/Hmgn5/Eef1a1/Supt16/Ncl/Hsp90aa1/Tyms/Hes6/Dnmt1/Syncrip/Hmgn1/Rpl32/Rps26/Mcm7/Rps11/Rrm1/Sp9/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Eif4a1/Npm1/Nucks1/Rpsa/Cdk6/Elavl4/Aurkb/Hmgb1/Cdk4/Dbf4/Nsd2/Fbxo5/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Esco2/Tmpo/Rbm3/Cdk1/Nasp/Ccna2/Ezh2/Rrm2/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hmgb3/Cks2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:0046483","GO:0046483","heterocycle metabolic process",424,-0.201319089281365,-1.62699554177965,0.000772002683339254,0.00347816262708761,0.00192672995672106,526,"tags=59%, list=48%, signal=50%","Srpk1/Cenps/Exosc8/Cbx1/Med22/Hnrnpul1/Olig2/U2af1/Rbbp8/Hp1bp3/Ssb/Gars/Gspt1/Cct4/Dlx5/Nfib/Hnrnpf/Blm/Atp5g1/Hnrnpm/Polr3k/Rps15/Kdm1a/Depdc1a/Rpl11/Raly/Dhx15/Snrpa1/Sp8/E2f3/Rtraf/E2f8/Ilf3/Prdx2/Prim1/Rpl26/Dhfr/Xpo1/Thoc7/Cct7/Rnaseh2c/Suz12/Rpl27/Dhx9/Smarcd1/Fbl/Zfp367/Mbd3/Trip13/Rpa3/Top2b/Lsm8/Naca/Atad5/Nfix/Ywhah/Ddx21/Cenpv/Mcm2/Rpl5/Fubp1/Foxm1/Trim28/Tra2b/Tcerg1/Cbx5/Cdk5rap2/Chd7/Tipin/Ccnd1/Kmt5a/Etv1/Lsm6/Sem1/Lsm3/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Rps25/Hnrnph1/Hdac2/Rpl35a/Brca1/Nek2/Pak3/Parp1/Nudt4/Psip1/Dtymk/Brd8/Rpl23/Rnps1/Lyar/Rps13/Khdrbs1/Smarca5/Mcm5/Cdkn2d/Rpl7a/Smc6/Rps16/Atp5g2/Nudt21/Hspd1/Tcp1/Rps17/Topbp1/Hsp90ab1/Maz/Pa2g4/Dazap1/Bcl11a/H3f3a/Rps7/Eomes/Psrc1/Rbmx/Ctcf/Snrpb/Chd3/Atpif1/Ssrp1/Pbrm1/Rad51ap1/Arx/Hat1/Hnrnpdl/Rps28/Hint1/Cct2/Tk1/Lsm5/Mcm3/Egfr/Rpl35/Cenpk/Nono/Dtl/Smc1a/Smarcc1/Ube2i/Srsf2/Pabpc1/Mcm6/Rfc3/Hnrnpu/Rpl14/Rps8/Rps6/Ilf2/Rps19/Gmnn/Pcna/Mxd3/Cbx3/Ncapg2/Myef2/Snrpg/Sfpq/Sumo2/Snrpd1/Rad21/Rps3/Lsm4/Rps24/Dlx6os1/Rfc4/Plk1/Srsf7/Lsm2/Neil3/Uhrf1/Clspn/Hmgn5/Banf1/Supt16/Ncl/Hsp90aa1/Usp1/Srsf3/Alyref/Tyms/Dctpp1/Hes6/Dnmt1/Syncrip/Slbp/Hmgn1/Nme1/Snrpe/Hnrnpa3/Rps26/Kif22/Mcm7/Rrm1/Snrpf/Sp9/Hnrnpa0/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Npm1/Nucks1/Cdk6/Elavl4/Aurkb/Hmgb1/Nsd2/Dek/Pttg1/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Esco2/Tmpo/Rbm3/Ccna2/Ezh2/Rrm2/Smc4/Dut/Ccnb1/Ran/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hnrnpa1/Hmgb3/Cks2/Smc2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:1905475","GO:1905475","regulation of protein localization to membrane",23,0.495400814816302,2.11710135203078,0.000779867348658034,0.00350417607600768,0.00194114011998416,349,"tags=74%, list=32%, signal=51%","Ptn/Prnp/Cd81/Acsl3/Sptbn1/Sorbs1/Lrp4/Nrxn1/Lrp1/Tmem59/Ppp2r5a/Sqstm1/Dag1/Gsn/Camk2d/Ogt/Camk2g"
"GO:0006333","GO:0006333","chromatin assembly or disassembly",31,-0.447249886383591,-2.10885185676277,0.000786897368835844,0.00352631013414138,0.00195340129274758,459,"tags=84%, list=42%, signal=50%","Rbbp4/Smarcd1/Mbd3/Baz1b/Cenpv/Mcm2/Trim28/Smarce1/Smarca4/Smarca5/H3f3a/Cenpp/Ctcf/Chd3/Hat1/Smarcc1/Supt16/Dnmt1/Hjurp/Hells/H3f3b/Npm1/Nap1l1/Hmgb1/Set/Nasp"
"GO:0031668","GO:0031668","cellular response to extracellular stimulus",19,0.529827849506191,2.1007419588081,0.000806423372781266,0.00360417486075041,0.00199653449766478,332,"tags=74%, list=30%, signal=52%","Slc1a2/Glul/Fos/Fam107a/Jun/Sesn3/Nim1k/Lamp2/Bcl2/Tcf7l2/Impact/Vcam1/Foxo1/Slc38a3"
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",17,-0.572910743059717,-2.21496289537602,0.000826715847917384,0.00367526727084757,0.00203591617440495,443,"tags=94%, list=40%, signal=57%","Trip13/Cdk5rap2/Spdl1/Mad2l1/Ttk/Ndc80/Bub3/Rad21/Plk1/Bub1b/Bub1/Aurkb/Fbxo5/Ccnb1/Cenpe/Birc5"
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",17,-0.572910743059717,-2.21496289537602,0.000826715847917384,0.00367526727084757,0.00203591617440495,443,"tags=94%, list=40%, signal=57%","Trip13/Cdk5rap2/Spdl1/Mad2l1/Ttk/Ndc80/Bub3/Rad21/Plk1/Bub1b/Bub1/Aurkb/Fbxo5/Ccnb1/Cenpe/Birc5"
"GO:0007565","GO:0007565","female pregnancy",16,0.548301838178341,2.05583146109083,0.00085650163974288,0.00379761044499753,0.00210368823796497,114,"tags=44%, list=10%, signal=40%","Junb/Ptn/Gja1/Ctsl/Igfbp5/Emp2/Klf9"
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore",11,-0.642903174218783,-2.11976475457297,0.000863580821937871,0.003818895666406,0.00211547919719262,233,"tags=73%, list=21%, signal=58%","Hnrnpu/Rcc2/Ect2/Knstrn/Aurkb/Ccnb1/Racgap1/Cenpe"
"GO:0021782","GO:0021782","glial cell development",22,0.495230973323608,2.08779025757831,0.000870474695039438,0.00383900898593871,0.00212662098078002,76,"tags=36%, list=7%, signal=35%","Clu/Mt3/Cspg5/Gfap/Ntrk2/Hes5/Id4/Id2"
"GO:0051668","GO:0051668","localization within membrane",11,0.642115955866521,2.16878448027456,0.000875766681538044,0.00383900898593871,0.00212662098078002,218,"tags=73%, list=20%, signal=59%","Apoe/Ptn/Cd81/Sorbs1/Lrp4/Nrxn1/Nrxn2/Nme7"
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis",16,0.547558201668712,2.0530432316419,0.000876078609385186,0.00383900898593871,0.00212662098078002,333,"tags=75%, list=30%, signal=53%","Atp1a2/Slc1a3/Atp1b2/Atp1b1/Ednrb/Atp1a1/Slc4a4/Car2/Kcnj10/Bcl2/Camk2d/Ppt1"
"GO:0006139","GO:0006139","nucleobase-containing compound metabolic process",420,-0.201016209432564,-1.62110088542676,0.000877291432944229,0.00383900898593871,0.00212662098078002,526,"tags=59%, list=48%, signal=50%","Srpk1/Cenps/Exosc8/Cbx1/Med22/Hnrnpul1/Olig2/U2af1/Rbbp8/Hp1bp3/Ssb/Gars/Gspt1/Cct4/Dlx5/Nfib/Hnrnpf/Blm/Atp5g1/Hnrnpm/Polr3k/Rps15/Kdm1a/Depdc1a/Rpl11/Raly/Dhx15/Snrpa1/Sp8/E2f3/Rtraf/E2f8/Ilf3/Prdx2/Prim1/Rpl26/Xpo1/Thoc7/Cct7/Rnaseh2c/Suz12/Rpl27/Dhx9/Smarcd1/Fbl/Zfp367/Mbd3/Trip13/Rpa3/Top2b/Lsm8/Naca/Atad5/Nfix/Ywhah/Ddx21/Cenpv/Mcm2/Rpl5/Fubp1/Foxm1/Trim28/Tra2b/Tcerg1/Cbx5/Cdk5rap2/Chd7/Tipin/Ccnd1/Kmt5a/Etv1/Lsm6/Sem1/Lsm3/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Rps25/Hnrnph1/Hdac2/Rpl35a/Brca1/Nek2/Pak3/Parp1/Nudt4/Psip1/Dtymk/Brd8/Rpl23/Rnps1/Lyar/Rps13/Khdrbs1/Smarca5/Mcm5/Cdkn2d/Rpl7a/Smc6/Rps16/Atp5g2/Nudt21/Hspd1/Tcp1/Rps17/Topbp1/Hsp90ab1/Maz/Pa2g4/Dazap1/Bcl11a/H3f3a/Rps7/Eomes/Psrc1/Rbmx/Ctcf/Snrpb/Chd3/Ssrp1/Pbrm1/Rad51ap1/Arx/Hat1/Hnrnpdl/Rps28/Hint1/Cct2/Tk1/Lsm5/Mcm3/Egfr/Rpl35/Cenpk/Nono/Dtl/Smc1a/Smarcc1/Ube2i/Srsf2/Pabpc1/Mcm6/Rfc3/Hnrnpu/Rpl14/Rps8/Rps6/Ilf2/Rps19/Gmnn/Pcna/Mxd3/Cbx3/Ncapg2/Myef2/Snrpg/Sfpq/Sumo2/Snrpd1/Rad21/Rps3/Lsm4/Rps24/Dlx6os1/Rfc4/Plk1/Srsf7/Lsm2/Neil3/Uhrf1/Clspn/Hmgn5/Banf1/Supt16/Ncl/Hsp90aa1/Usp1/Srsf3/Alyref/Tyms/Dctpp1/Hes6/Dnmt1/Syncrip/Slbp/Hmgn1/Nme1/Snrpe/Hnrnpa3/Rps26/Kif22/Mcm7/Rrm1/Snrpf/Sp9/Hnrnpa0/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Npm1/Nucks1/Cdk6/Elavl4/Aurkb/Hmgb1/Nsd2/Dek/Pttg1/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Esco2/Tmpo/Rbm3/Ccna2/Ezh2/Rrm2/Smc4/Dut/Ccnb1/Ran/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hnrnpa1/Hmgb3/Cks2/Smc2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:1901698","GO:1901698","response to nitrogen compound",83,0.302427671795251,1.88710278646348,0.000890174287870407,0.00388523986060105,0.00215223059731825,173,"tags=30%, list=16%, signal=27%","Apoe/Slc1a2/Ntrk2/Gja1/Prnp/Sox9/Zfp36l1/Slc1a3/Cd81/Igfbp5/Fbxo2/Sfrp1/Gnao1/Gabrb1/Socs3/Ednrb/Cd9/Sorbs1/Sesn3/Cebpb/Mgst1/Gstm5/Lrp1/Slc9a3r1/Tmbim6"
"GO:0035556","GO:0035556","intracellular signal transduction",178,0.236440643162634,1.74293234893835,0.000894305027025258,0.00389313045530996,0.00215660159627144,354,"tags=47%, list=32%, signal=38%","Clu/Apoe/Mt3/Mt1/Ntrk2/Ndrg2/Prnp/Sox9/Zfp36/Zfp36l1/Cd81/Igfbp5/Prex2/Timp3/Psap/Klf4/Sfrp1/Socs3/Atp1b1/Ednrb/Dusp1/Zfp36l2/F3/Mt2/Myo6/Jun/Dclk1/Pea15a/Camk2n1/S100a13/Sesn3/Cebpb/Mmd2/Notch2/Nrxn1/Lrp1/Slc9a3r1/Tmbim6/Epha5/Cbs/Cmya5/Dab1/Adcyap1r1/Rora/Sirpa/Ppp1r1a/Nim1k/Sash1/Pink1/Pdcd4/Lmbrd1/Tnfrsf19/Abca1/Ephb1/Tmem100/Nrbp2/Bcl2/Timp2/Sqstm1/Pdgfrb/Cavin3/Slc15a2/Serpine2/Tcf7l2/Aldh2/Dag1/Vcam1/Fgfr1/Foxo1/Hgf/Gsn/Wwtr1/Selenos/Rhob/Plcd4/Camk2d/Nr1d1/Peli2/Ogt/Crtc3/Calr/Plce1/Tpbg"
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division",18,-0.542414465103096,-2.14337364557583,0.000913457387089538,0.00395595498904927,0.00219140327869706,443,"tags=89%, list=40%, signal=54%","Trip13/Cdk5rap2/Spdl1/Mad2l1/Ttk/Ndc80/Bub3/Rad21/Plk1/Bub1b/Bub1/Aurkb/Fbxo5/Ccnb1/Cenpe/Birc5"
"GO:0051784","GO:0051784","negative regulation of nuclear division",18,-0.542414465103096,-2.14337364557583,0.000913457387089538,0.00395595498904927,0.00219140327869706,443,"tags=89%, list=40%, signal=54%","Trip13/Cdk5rap2/Spdl1/Mad2l1/Ttk/Ndc80/Bub3/Rad21/Plk1/Bub1b/Bub1/Aurkb/Fbxo5/Ccnb1/Cenpe/Birc5"
"GO:0048709","GO:0048709","oligodendrocyte differentiation",22,0.49431573119925,2.08393178810954,0.000919104073762217,0.00396670643252813,0.00219735904628175,76,"tags=36%, list=7%, signal=35%","Clu/Ptn/Ntrk2/Hes5/Hes1/Sox9/Id4/Id2"
"GO:0048608","GO:0048608","reproductive structure development",47,0.357849326331707,1.97143829230596,0.000923040279645567,0.00396670643252813,0.00219735904628175,159,"tags=34%, list=14%, signal=30%","Junb/Ptn/Gja1/Hes1/Sox9/Zfp36l1/Id4/Ctsl/Psap/Sfrp1/Socs3/Adamts1/Htra1/Cebpb/Notch2/Tnc"
"GO:0061458","GO:0061458","reproductive system development",47,0.357849326331707,1.97143829230596,0.000923040279645567,0.00396670643252813,0.00219735904628175,159,"tags=34%, list=14%, signal=30%","Junb/Ptn/Gja1/Hes1/Sox9/Zfp36l1/Id4/Ctsl/Psap/Sfrp1/Socs3/Adamts1/Htra1/Cebpb/Notch2/Tnc"
"GO:0008202","GO:0008202","steroid metabolic process",21,0.499438002626481,2.08362003701348,0.000926700390110911,0.00397225026553935,0.00220043005539864,399,"tags=81%, list=36%, signal=53%","Apoe/Mt3/Dkk3/Aplp2/Lrp1/Scp2/Nr3c1/Atp1a1/Rora/Abca1/Soat1/Fgfr1/Nr1d1/Acadl/Hmgcs2/Apoc1/Bmpr1b"
"GO:0045598","GO:0045598","regulation of fat cell differentiation",19,0.525146535324454,2.08218077306993,0.000964737794572676,0.00412474628495869,0.00228490530293529,449,"tags=89%, list=41%, signal=54%","Hes1/Zfp36/Zfp36l1/Id4/Sfrp1/Id2/Zfp36l2/Cebpb/Rora/Tcf7l2/Foxo1/Wwtr1/Nr1d1/Fermt2/Rarres2/Sort1/Sirt2"
"GO:0015850","GO:0015850","organic hydroxy compound transport",14,0.584642065487456,2.0925684750879,0.000980274299150418,0.00418050820706387,0.00231579464805322,290,"tags=79%, list=26%, signal=59%","Apoe/Gpm6b/Slco1c1/Lrp1/Scp2/Syt11/Pink1/Selenom/Abca1/Soat1/Gabbr1"
"GO:0044085","GO:0044085","cellular component biogenesis",282,-0.21283491518038,-1.64831876838982,0.000991774952676513,0.00421881934184222,0.00233701712065371,377,"tags=46%, list=34%, signal=40%","Smarca4/Rps25/Hdac2/Rpl35a/Cep295/Nek2/Pak3/Nsg2/Parp1/Psip1/Kifc1/Map1b/Rps27l/Lyar/Smarca5/Mcm5/Rpl7a/Rps16/Atp5g2/Nudt21/Rps17/Rpl3/G3bp1/Hsp90ab1/Anln/Pa2g4/Cox7a2/Dynll1/H3f3a/Rps7/Psrc1/Cenpp/Coro1c/Dbn1/Rbmx/Ctcf/Snrpb/Rpl23a/Hat1/Rps28/Cct2/Tk1/Rpl24/Mcm3/Ndc80/Rpl35/Cenpk/Smc1a/Rps5/Nop56/Mcm6/Dlgap5/Hnrnpu/Ncam1/Rpl14/Rps8/Prmt1/Rps6/Rps19/Gmnn/Rpl6/Rplp0/Rps2/Fnbp1l/Nop58/Snrpg/Cenph/Snrpd1/Rad21/Rps3/Plk4/Lima1/Lsm4/Ccnb2/Rps24/Cenpw/Rcc2/Cd24a/Plk1/Aurka/Rack1/Lsm2/Dpysl3/Ncl/Dcx/Hsp90aa1/Ect2/Dnmt1/Snrpe/Mcm7/Nrxn3/Rrm1/Snrpf/Hjurp/Hells/Stmn2/H3f3b/Kif4/Marcks/Npm1/Nap1l1/Rpsa/Aurkb/Hmgb1/Incenp/Fbxo5/Set/Cdc20/Kif23/Kif11/Aspm/Cdk1/Nasp/Rrm2/Dut/Ccnb1/Ran/Racgap1/Insm1/Cenpe/Ube2s/Cenpa/Tpx2/Tmsb4x/Tmsb10/Ube2c/Tubb5/Prc1/Stmn1"
"GO:0050000","GO:0050000","chromosome localization",23,-0.493993962499837,-2.11114203005016,0.00101582948794183,0.00429931874189523,0.00238160980426554,304,"tags=61%, list=28%, signal=45%","Psrc1/Kif2c/Ndc80/Hnrnpu/Nuf2/Kif18a/Kif22/Aurkb/Incenp/Ccnb1/Cenpe/Birc5/Cdca8/Cenpf"
"GO:0051303","GO:0051303","establishment of chromosome localization",23,-0.493993962499837,-2.11114203005016,0.00101582948794183,0.00429931874189523,0.00238160980426554,304,"tags=61%, list=28%, signal=45%","Psrc1/Kif2c/Ndc80/Hnrnpu/Nuf2/Kif18a/Kif22/Aurkb/Incenp/Ccnb1/Cenpe/Birc5/Cdca8/Cenpf"
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process",396,-0.19690314814161,-1.59073374382538,0.00103686313909647,0.00437443013235016,0.00242321779721947,523,"tags=60%, list=48%, signal=49%","Rpl9/Cbx1/Med22/Olig2/Rpl30/Eif2s2/Hp1bp3/Gars/Gspt1/Cct4/Dlx5/Nfib/Blm/Atp5g1/Polr3k/Rps15/Sms/Kdm1a/Depdc1a/Rpl11/Raly/Eif3a/Sp8/E2f3/Rtraf/E2f8/Ilf3/Prdx2/Rpl13a/Prim1/Rpl26/Dhfr/Xpo1/Cct7/Eif4e/Suz12/Dhx9/Smarcd1/Zfp367/Mbd3/Mrpl18/Rps27a/Rpl37/Rpl21/Naca/Nfix/Rpl28/Ywhah/Ddx21/Cenpv/Rpl5/Fubp1/Rps23/Foxm1/Rpl38/Trim28/Tcerg1/Cbx5/Cdk5rap2/Rpl27a/Eef2/Rpl18/Chd7/Ccnd1/Rpl31/Rpl22/Kmt5a/Etv1/Rplp1/Tfdp1/Rpl10a/Actl6a/Smarce1/Smarca4/Hdac2/Rpl35a/Brca1/Nek2/Rps29/Pak3/Rpl17/Parp1/Caprin1/Nudt4/Psip1/Dtymk/Rps27l/Brd8/Rpl13/Rpl23/Lyar/Rps13/Khdrbs1/Rps9/Smarca5/Cdkn2d/Rps16/Atp5g2/Rps12/Tcp1/Rps17/Rpl3/Hsp90ab1/Maz/Pa2g4/Rpl19/Rpl37a/Dynll1/Bcl11a/H3f3a/Rpl12/Rps7/Eomes/Psrc1/Rbmx/Ctcf/Chd3/Rpl41/Atpif1/Rpl15/Pbrm1/Rpl23a/Arx/Hat1/Eif4g2/Rps18/Rps28/Hint1/Cct2/Tk1/Rpl24/Egfr/Rpl35/Cenpk/Nono/Dtl/Rplp2/Rps5/Smarcc1/Rpl8/Ube2i/Rps4x/Rps20/Eef1b2/Rfc3/Hnrnpu/Rpl14/Rps8/Ilf2/Rps19/Rpl4/Gmnn/Pcna/Rpl6/Mxd3/Rplp0/Cbx3/Rps2/Ncapg2/Myef2/Eif5a/Rps3a1/Sfpq/Sumo2/Rpl39/Rad21/Rps3/Rps24/Dlx6os1/Rfc4/Plk1/Rack1/Uhrf1/Hmgn5/Eef1a1/Supt16/Ncl/Hsp90aa1/Tyms/Dctpp1/Hes6/Dnmt1/Syncrip/Hmgn1/Rpl32/Nme1/Rps26/Rps11/Rrm1/Sp9/Hells/Atad2/Tacc3/H3f3b/Lig1/Hdgf/Ppia/Eif4a1/Odc1/Npm1/Nucks1/Rpsa/Cdk6/Elavl4/Aurkb/Hmgb1/Cdk4/Nsd2/Set/Hnrnpd/Dlx2/Ybx1/Basp1/Ckap2/Cks1b/Ascl1/Cdca7/Tmpo/Rbm3/Ccna2/Ezh2/Rrm2/Dut/Insm1/Sox4/Birc5/Hnrnpab/Dlx1/Hmgb3/Cks2/Tmsb4x/Hmgn2/Pclaf/Sox11/Cenpf/Hmgb2/Top2a"
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process",10,0.6590370860908,2.13481092695503,0.00103879665434091,0.00437443013235016,0.00242321779721947,129,"tags=60%, list=12%, signal=53%","Glul/Ddah1/Glud1/Asrgl1/Oat/Phgdh"
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",27,-0.455978613165722,-2.04645354553973,0.00105984240516661,0.00445186935102566,0.00246611529180042,443,"tags=78%, list=40%, signal=48%","Trip13/Bora/Ywhah/Cdk5rap2/Spdl1/Mad2l1/Ttk/Ndc80/Bub3/Rad21/Plk1/Bub1b/Bub1/Kif20b/Aurkb/Fbxo5/Ccnb1/Cenpe/Birc5/Nusap1/Mki67"
"GO:0061982","GO:0061982","meiosis I cell cycle process",22,-0.495149068457749,-2.07872678017496,0.00110945547956081,0.00464861845935978,0.00257510456045429,193,"tags=50%, list=18%, signal=42%","Rad21/Ccnb2/Plk1/Aurka/Sgo1/Sgo2a/Pttg1/Fbxo5/Cenpe/Cks2/Top2a"
